Name,Country Code,Day of Week,Start Time Hour,End Time Hour,Start Time Minute, End Time Minute
Little Singapore,AU,1,11,00,21,00
Little Singapore,AU,2,11,00,21,00
Little Singapore,AU,3,11,00,21,00
Little Singapore,AU,4,11,00,23,00
Little Singapore,AU,5,11,00,22,00
Little Singapore,AU,6,11,00,21,00
Locavore Cafe,AU,0,05,30,15,00
Locavore Cafe,AU,1,05,30,15,00
Locavore Cafe,AU,2,05,30,15,00
Locavore Cafe,AU,3,05,30,15,00
Locavore Cafe,AU,4,05,30,15,00
Locavore Cafe,AU,5,07,00,14,00
Locavore Cafe,AU,6,07,00,14,00
LR Sushi,AU,0,09,00,17,30
LR Sushi,AU,1,09,00,17,30
LR Sushi,AU,2,09,00,17,30
LR Sushi,AU,3,09,00,17,30
LR Sushi,AU,4,09,00,21,00
LR Sushi,AU,5,09,00,17,00
LR Sushi,AU,6,10,30,16,00
Lutèce Bistro & Wine Bar,AU,1,11,30,14,30
Lutèce Bistro & Wine Bar,AU,1,18,00,22,00
Lutèce Bistro & Wine Bar,AU,2,11,30,14,30
Lutèce Bistro & Wine Bar,AU,2,18,00,22,00
Lutèce Bistro & Wine Bar,AU,3,11,30,14,30
Lutèce Bistro & Wine Bar,AU,3,18,00,22,00
Lutèce Bistro & Wine Bar,AU,4,11,30,14,30
Lutèce Bistro & Wine Bar,AU,4,18,00,22,00
Lutèce Bistro & Wine Bar,AU,5,11,30,14,30
Lutèce Bistro & Wine Bar,AU,5,18,00,22,00
Lutèce Bistro & Wine Bar,AU,6,10,00,15,00
Lutèce Bistro & Wine Bar,AU,6,18,00,22,00
Marchetti Cafe,AU,0,07,00,16,00
Marchetti Cafe,AU,1,07,00,16,00
Marchetti Cafe,AU,2,07,00,16,00
Marchetti Cafe,AU,3,07,00,16,00
Marchetti Cafe,AU,4,07,00,21,00
Marchetti Cafe,AU,5,08,30,15,00
Masala Art,AU,0,10,00,21,00
Masala Art,AU,1,10,00,21,00
Masala Art,AU,2,10,00,21,00
Masala Art,AU,3,10,00,21,00
Masala Art,AU,4,10,00,21,00
Masala Art,AU,5,12,00,20,00
Masala Art,AU,6,12,00,20,00
Melbourne Street Wine & Tapas Bar,AU,1,10,00,12,00
Melbourne Street Wine & Tapas Bar,AU,2,10,00,12,00
Melbourne Street Wine & Tapas Bar,AU,3,10,00,12,00
Melbourne Street Wine & Tapas Bar,AU,4,10,00,12,00
Melbourne Street Wine & Tapas Bar,AU,5,10,00,12,00
Melbourne Street Wine & Tapas Bar,AU,6,10,00,12,00
Mick O'Malleys Irish Pub,AU,0,10,00,00,00
Mick O'Malleys Irish Pub,AU,1,10,00,00,00
Mick O'Malleys Irish Pub,AU,2,10,00,00,00
Mick O'Malleys Irish Pub,AU,3,10,00,01,00
Mick O'Malleys Irish Pub,AU,4,10,00,03,00
Mick O'Malleys Irish Pub,AU,5,11,00,03,00
Mick O'Malleys Irish Pub,AU,6,11,00,01,00
Milano Restaurant & Bar,AU,0,07,00,00,00
Milano Restaurant & Bar,AU,1,07,00,00,00
Milano Restaurant & Bar,AU,2,07,00,00,00
Milano Restaurant & Bar,AU,3,07,00,00,00
Milano Restaurant & Bar,AU,4,07,00,02,00
Milano Restaurant & Bar,AU,5,07,00,02,00
Milano Restaurant & Bar,AU,6,07,00,00,00
Miss Kay's,AU,0,07,00,20,30
Miss Kay's,AU,1,07,00,20,30
Miss Kay's,AU,2,07,00,20,30
Miss Kay's,AU,3,07,00,22,00
Miss Kay's,AU,4,07,00,00,00
Miss Kay's,AU,5,08,30,22,00
Miss Kay's,AU,6,08,30,22,00
Moda Restaurant,AU,0,15,00,22,00
Moda Restaurant,AU,1,15,00,22,00
Moda Restaurant,AU,2,15,00,22,00
Moda Restaurant,AU,3,12,00,22,00
Moda Restaurant,AU,4,12,00,22,00
Moda Restaurant,AU,5,18,00,22,00
MOS Burger,AU,0,07,30,22,00
MOS Burger,AU,1,07,30,22,00
MOS Burger,AU,2,07,30,22,00
MOS Burger,AU,3,07,30,22,00
MOS Burger,AU,4,07,30,23,00
MOS Burger,AU,5,10,00,21,00
MOS Burger,AU,6,10,00,20,00
Nagomi,AU,0,11,30,15,30
Nagomi,AU,1,11,30,15,30
Nagomi,AU,2,11,30,15,30
Nagomi,AU,3,11,30,15,30
Nagomi,AU,3,17,30,21,00
Nagomi,AU,4,11,30,15,30
Nagomi,AU,4,17,30,21,00
Nantucket Kitchen & Bar,AU,1,11,30,22,00
Nantucket Kitchen & Bar,AU,2,11,30,22,00
Nantucket Kitchen & Bar,AU,3,11,30,22,00
Nantucket Kitchen & Bar,AU,4,08,30,22,00
Nantucket Kitchen & Bar,AU,5,08,30,22,00
Nantucket Kitchen & Bar,AU,6,08,30,22,00
New Shanghai,AU,0,11,00,22,00
New Shanghai,AU,1,11,00,22,00
New Shanghai,AU,2,11,00,22,00
New Shanghai,AU,3,11,00,22,00
New Shanghai,AU,4,11,00,22,00
New Shanghai,AU,5,11,00,22,00
New Shanghai,AU,6,11,00,22,00
Noodle Hutt,AU,0,09,00,15,00
Noodle Hutt,AU,1,09,00,15,00
Noodle Hutt,AU,2,09,00,15,00
Noodle Hutt,AU,3,09,00,15,00
Noodle Hutt,AU,4,09,00,15,00
Oshin Japanese Restaurant,AU,0,11,30,14,30
Oshin Japanese Restaurant,AU,0,18,00,21,30
Oshin Japanese Restaurant,AU,1,11,30,14,30
Oshin Japanese Restaurant,AU,1,18,00,21,30
Oshin Japanese Restaurant,AU,2,11,30,14,30
Oshin Japanese Restaurant,AU,2,18,00,21,30
Oshin Japanese Restaurant,AU,3,11,30,14,30
Oshin Japanese Restaurant,AU,3,18,00,21,30
Oshin Japanese Restaurant,AU,4,11,30,14,30
Oshin Japanese Restaurant,AU,4,18,00,21,30
Oshin Japanese Restaurant,AU,5,18,00,21,30
Paddington Curry House,AU,0,16,30,21,30
Paddington Curry House,AU,1,16,30,21,30
Paddington Curry House,AU,2,16,30,21,30
Paddington Curry House,AU,3,16,30,21,30
Paddington Curry House,AU,4,16,30,21,30
Paddington Curry House,AU,5,16,30,21,30
Paddington Curry House,AU,6,16,30,21,30
Pane e Vino,AU,0,07,00,22,00
Pane e Vino,AU,1,07,00,22,00
Pane e Vino,AU,2,07,00,22,00
Pane e Vino,AU,3,07,00,22,00
Pane e Vino,AU,4,07,00,23,00
Pane e Vino,AU,5,08,00,23,00
Pane e Vino,AU,6,08,00,22,00
Pappa Rich,AU,0,11,00,21,00
Pappa Rich,AU,1,11,00,21,00
Pappa Rich,AU,2,11,00,21,00
Pappa Rich,AU,3,11,00,21,00
Pappa Rich,AU,4,11,00,21,00
Pappa Rich,AU,5,11,00,21,00
Pappa Rich,AU,6,11,00,21,00
Pizzeria 1889,AU,0,11,30,23,00
Pizzeria 1889,AU,1,11,30,23,00
Pizzeria 1889,AU,2,11,30,23,00
Pizzeria 1889,AU,3,11,30,23,00
Pizzeria 1889,AU,4,11,30,23,00
Pizzeria 1889,AU,5,11,30,23,00
Pizzeria 1889,AU,6,11,30,23,00
Plum Tucker Cafe,AU,0,07,00,14,00
Plum Tucker Cafe,AU,1,07,00,14,00
Plum Tucker Cafe,AU,2,07,00,14,00
Plum Tucker Cafe,AU,3,07,00,14,00
Plum Tucker Cafe,AU,4,07,00,14,00
Plum Tucker Cafe,AU,5,07,00,14,00
Plum Tucker Cafe,AU,6,07,00,14,00
Red Hook,AU,0,07,00,00,00
Red Hook,AU,1,07,00,00,00
Red Hook,AU,2,07,00,00,00
Red Hook,AU,3,07,00,00,00
Red Hook,AU,4,07,00,00,00
Red Hook,AU,5,16,00,00,00
Riverbar & Kitchen,AU,0,07,00,23,30
Riverbar & Kitchen,AU,1,07,00,23,30
Riverbar & Kitchen,AU,2,07,00,23,30
Riverbar & Kitchen,AU,3,07,00,23,30
Riverbar & Kitchen,AU,4,07,00,23,30
Riverbar & Kitchen,AU,5,07,00,23,30
Riverbar & Kitchen,AU,6,07,00,23,30
Roll'd,AU,0,07,00,17,00
Roll'd,AU,1,07,00,17,00
Roll'd,AU,2,07,00,17,00
Roll'd,AU,3,07,00,20,30
Roll'd,AU,4,07,00,20,30
Roll'd,AU,5,17,00,21,00
Royal On The Park,AU,0,00,00,00,00
Royal On The Park,AU,1,00,00,00,00
Royal On The Park,AU,2,00,00,00,00
Royal On The Park,AU,3,00,00,00,00
Royal On The Park,AU,4,00,00,00,00
Royal On The Park,AU,5,00,00,00,00
Royal On The Park,AU,6,00,00,00,00
Saigon Alley Cafe,AU,0,07,00,15,00
Saigon Alley Cafe,AU,1,07,00,15,00
Saigon Alley Cafe,AU,2,07,00,15,00
Saigon Alley Cafe,AU,3,07,00,15,00
Saigon Alley Cafe,AU,4,07,00,15,00
Samson & Sophie,AU,0,06,00,16,00
Samson & Sophie,AU,1,06,00,16,00
Samson & Sophie,AU,2,06,00,16,00
Samson & Sophie,AU,3,06,00,16,00
Samson & Sophie,AU,4,06,00,16,00
Samson & Sophie,AU,5,06,00,16,00
Samson & Sophie,AU,6,06,00,16,00
Shabu House,AU,0,11,30,22,30
Shabu House,AU,1,11,30,22,30
Shabu House,AU,2,11,30,22,30
Shabu House,AU,3,11,30,22,30
Shabu House,AU,4,11,30,22,30
Shabu House,AU,5,11,30,22,30
Shanghai Noodle House,AU,0,09,30,18,00
Shanghai Noodle House,AU,1,09,30,18,00
Shanghai Noodle House,AU,2,09,30,18,00
Shanghai Noodle House,AU,3,09,30,18,00
Shanghai Noodle House,AU,4,09,30,20,00
Shanghai Noodle House,AU,5,09,30,18,00
Shanghai Noodle House,AU,6,09,30,18,00
Shingle Inn,AU,0,07,00,18,00
Shingle Inn,AU,1,07,00,18,00
Shingle Inn,AU,2,07,00,18,00
Shingle Inn,AU,3,07,00,18,00
Shingle Inn,AU,4,07,00,23,00
Shingle Inn,AU,5,08,30,17,00
Shingle Inn,AU,6,08,30,16,00
Shingle Inn City Hall,AU,0,08,00,17,00
Shingle Inn City Hall,AU,1,08,00,17,00
Shingle Inn City Hall,AU,2,08,00,17,00
Shingle Inn City Hall,AU,3,08,00,17,00
Shingle Inn City Hall,AU,4,08,00,17,00
Shingle Inn City Hall,AU,5,09,00,16,30
Shingle Inn City Hall,AU,6,09,00,16,30
Sono Japanese Restaurant,AU,0,11,30,14,30
Sono Japanese Restaurant,AU,0,18,00,21,30
Sono Japanese Restaurant,AU,1,11,30,14,30
Sono Japanese Restaurant,AU,1,18,00,21,30
Sono Japanese Restaurant,AU,2,11,30,14,30
Sono Japanese Restaurant,AU,2,18,00,21,30
Sono Japanese Restaurant,AU,3,11,30,14,30
Sono Japanese Restaurant,AU,3,18,00,21,30
Sono Japanese Restaurant,AU,4,11,30,14,30
Sono Japanese Restaurant,AU,4,18,00,22,00
Sono Japanese Restaurant,AU,5,11,30,14,30
Sono Japanese Restaurant,AU,5,18,00,22,00
Sono Japanese Restaurant,AU,6,11,30,14,30
Sparrow & Finch Espresso,AU,0,06,30,17,00
Sparrow & Finch Espresso,AU,1,06,30,17,00
Sparrow & Finch Espresso,AU,2,06,30,21,00
Sparrow & Finch Espresso,AU,3,06,30,21,00
Sparrow & Finch Espresso,AU,4,06,30,22,30
Stamford Plaza Brisbane,AU,0,06,30,21,00
Stamford Plaza Brisbane,AU,1,06,30,21,00
Stamford Plaza Brisbane,AU,2,06,30,21,00
Stamford Plaza Brisbane,AU,3,06,30,21,00
Stamford Plaza Brisbane,AU,4,06,30,21,00
Stamford Plaza Brisbane,AU,5,06,30,21,00
Stamford Plaza Brisbane,AU,6,06,30,21,00
Steamed,AU,0,10,30,15,00
Steamed,AU,1,10,30,15,00
Steamed,AU,2,10,30,15,00
Steamed,AU,3,10,30,15,00
Steamed,AU,4,10,30,15,00
Sugar N'Spice Cafe,AU,0,05,30,17,00
Sugar N'Spice Cafe,AU,1,05,30,17,00
Sugar N'Spice Cafe,AU,2,05,30,17,00
Sugar N'Spice Cafe,AU,3,05,30,17,00
Sugar N'Spice Cafe,AU,4,05,30,17,00
Sugar N'Spice Cafe,AU,5,05,30,15,30
Sugar N'Spice Cafe,AU,6,05,30,15,30
Tank,AU,0,11,30,22,00
Tank,AU,1,11,30,22,00
Tank,AU,2,11,30,22,00
Tank,AU,3,11,30,22,00
Tank,AU,4,11,30,22,00
Tank,AU,5,17,30,22,00
Teppanyaki Lovers,AU,0,10,30,21,00
Teppanyaki Lovers,AU,1,10,30,21,00
Teppanyaki Lovers,AU,2,10,30,21,00
Teppanyaki Lovers,AU,3,10,30,21,00
Teppanyaki Lovers,AU,4,10,30,21,30
Teppanyaki Lovers,AU,5,10,30,20,30
Teppanyaki Lovers,AU,6,10,30,19,00
The Cutting Board,AU,0,09,00,17,00
The Cutting Board,AU,1,09,00,17,00
The Cutting Board,AU,2,09,00,17,00
The Cutting Board,AU,3,09,00,17,00
The Cutting Board,AU,4,09,00,17,00
The Euro,AU,0,12,00,15,00
The Euro,AU,0,18,00,23,00
The Euro,AU,1,12,00,15,00
The Euro,AU,1,18,00,23,00
The Euro,AU,2,12,00,15,00
The Euro,AU,2,18,00,23,00
The Euro,AU,3,12,00,15,00
The Euro,AU,3,18,00,23,00
The Euro,AU,4,12,00,15,00
The Euro,AU,4,18,00,23,00
The Euro,AU,5,18,00,23,00
The Gardens Club,AU,0,07,30,16,00
The Gardens Club,AU,1,07,30,16,00
The Gardens Club,AU,2,07,30,16,00
The Gardens Club,AU,3,07,30,16,00
The Gardens Club,AU,4,07,30,16,00
The Gardens Club,AU,5,07,30,16,00
The Gardens Club,AU,6,07,30,16,00
The Klay Oven,AU,0,17,00,21,30
The Klay Oven,AU,1,17,00,21,30
The Klay Oven,AU,2,17,00,21,30
The Klay Oven,AU,3,17,00,21,30
The Klay Oven,AU,4,17,00,21,30
The Klay Oven,AU,5,17,00,21,30
The Klay Oven,AU,6,17,00,21,30
The Lab Bar Restaurant,AU,0,06,30,23,00
The Lab Bar Restaurant,AU,1,06,30,23,00
The Lab Bar Restaurant,AU,2,06,30,23,00
The Lab Bar Restaurant,AU,3,06,30,23,00
The Lab Bar Restaurant,AU,4,06,30,23,00
The Lab Bar Restaurant,AU,5,07,00,23,00
The Lab Bar Restaurant,AU,6,07,00,23,00
Seasalt Dining,AU,1,11,00,15,00
Seasalt Dining,AU,1,17,30,21,00
Seasalt Dining,AU,2,11,00,15,00
Seasalt Dining,AU,2,17,30,21,00
Seasalt Dining,AU,3,11,00,15,00
Seasalt Dining,AU,3,17,30,21,00
Seasalt Dining,AU,4,11,00,15,00
Seasalt Dining,AU,4,17,30,21,30
Seasalt Dining,AU,5,11,00,15,00
Seasalt Dining,AU,5,17,30,22,30
Seasalt Dining,AU,6,09,00,15,00
Seasalt Dining,AU,6,17,30,21,00
bruce pizza and takeaway,AU,0,09,00,20,00
bruce pizza and takeaway,AU,1,09,00,20,00
bruce pizza and takeaway,AU,2,09,00,20,00
bruce pizza and takeaway,AU,3,09,00,20,00
bruce pizza and takeaway,AU,4,09,00,21,00
bruce pizza and takeaway,AU,5,09,00,21,00
bruce pizza and takeaway,AU,6,09,00,20,00
Rockpool Bar And Grill,AU,0,12,00,15,00
Rockpool Bar And Grill,AU,0,18,00,23,30
Rockpool Bar And Grill,AU,1,12,00,15,00
Rockpool Bar And Grill,AU,1,18,00,23,30
Rockpool Bar And Grill,AU,2,12,00,15,00
Rockpool Bar And Grill,AU,2,18,00,23,30
Rockpool Bar And Grill,AU,3,12,00,15,00
Rockpool Bar And Grill,AU,3,18,00,23,30
Rockpool Bar And Grill,AU,4,12,00,15,00
Rockpool Bar And Grill,AU,4,18,00,23,30
Rockpool Bar And Grill,AU,5,18,00,23,30
Rockpool Bar And Grill,AU,6,12,00,15,00
Rockpool Bar And Grill,AU,6,18,00,23,30
7th & Bake Patisserie Cafe,AU,0,06,30,16,00
7th & Bake Patisserie Cafe,AU,1,06,30,16,00
7th & Bake Patisserie Cafe,AU,2,06,30,16,00
7th & Bake Patisserie Cafe,AU,3,06,30,16,00
7th & Bake Patisserie Cafe,AU,4,06,30,16,00
7th & Bake Patisserie Cafe,AU,5,07,30,17,00
7th & Bake Patisserie Cafe,AU,6,07,30,17,00
Cafe Tandoor,AU,1,17,00,21,30
Cafe Tandoor,AU,2,17,00,21,30
Cafe Tandoor,AU,3,17,00,21,30
Cafe Tandoor,AU,4,17,00,21,30
Cafe Tandoor,AU,5,17,00,21,30
Cafe Tandoor,AU,6,17,00,21,30
Dessert Castle,AU,0,08,00,21,00
Dessert Castle,AU,1,08,00,21,00
Dessert Castle,AU,2,08,00,21,00
Dessert Castle,AU,3,08,00,21,00
Dessert Castle,AU,4,08,00,21,00
Dessert Castle,AU,5,17,30,22,00
Digress Pty Ltd,AU,0,17,30,22,00
Digress Pty Ltd,AU,1,17,30,22,00
Digress Pty Ltd,AU,2,17,30,22,00
Digress Pty Ltd,AU,3,17,30,00,00
Digress Pty Ltd,AU,4,17,30,01,00
Digress Pty Ltd,AU,5,17,30,01,00
Domino's Pizza,AU,0,11,00,23,00
Domino's Pizza,AU,1,11,00,23,00
Domino's Pizza,AU,2,11,00,23,00
Domino's Pizza,AU,3,11,00,23,00
Domino's Pizza,AU,4,11,00,00,00
Domino's Pizza,AU,5,11,00,00,00
Domino's Pizza,AU,6,11,00,23,00
Garden Pavilions,AU,3,18,00,21,00
Garden Pavilions,AU,4,12,00,14,30
Garden Pavilions,AU,4,18,00,21,00
Garden Pavilions,AU,5,12,00,14,30
Garden Pavilions,AU,5,18,00,21,00
Garden Pavilions,AU,6,08,00,11,00
Garden Pavilions,AU,6,12,00,14,30
Garden Pavilions,AU,6,18,00,21,00
Hero Sushi Canberra Centre Train,AU,0,10,00,21,00
Hero Sushi Canberra Centre Train,AU,1,10,00,21,00
Hero Sushi Canberra Centre Train,AU,2,10,00,21,00
Hero Sushi Canberra Centre Train,AU,3,10,00,21,00
Hero Sushi Canberra Centre Train,AU,4,10,00,21,00
Hero Sushi Canberra Centre Train,AU,5,10,00,21,00
Hero Sushi Canberra Centre Train,AU,6,10,00,21,00
Imperioso,AU,1,08,00,17,00
Imperioso,AU,2,08,00,17,00
Imperioso,AU,3,08,00,17,00
Imperioso,AU,4,08,00,17,00
Imperioso,AU,5,08,00,17,00
Indian Affair in the City,AU,0,17,30,22,00
Indian Affair in the City,AU,1,17,30,22,00
Indian Affair in the City,AU,2,17,30,22,00
Indian Affair in the City,AU,3,17,30,22,00
Indian Affair in the City,AU,4,17,30,22,00
Indian Affair in the City,AU,5,17,30,22,00
Kabul Kebab House,AU,0,11,00,22,30
Kabul Kebab House,AU,1,11,00,22,30
Kabul Kebab House,AU,2,11,00,22,30
Kabul Kebab House,AU,3,11,00,23,30
Kabul Kebab House,AU,4,11,00,23,30
Kabul Kebab House,AU,5,11,00,23,30
McDonald's,AU,0,08,00,18,00
McDonald's,AU,1,08,00,18,00
McDonald's,AU,2,08,00,18,00
McDonald's,AU,3,08,00,18,00
McDonald's,AU,4,08,00,21,00
McDonald's,AU,5,08,00,18,00
McDonald's,AU,6,09,00,17,00
McDonald's,AU,0,08,00,18,00
McDonald's,AU,1,08,00,18,00
McDonald's,AU,2,08,00,18,00
McDonald's,AU,3,08,00,21,00
McDonald's,AU,4,08,00,18,00
McDonald's,AU,5,08,00,18,00
McDonald's,AU,6,09,00,17,00
Mister Zee's,AU,0,11,30,21,00
Mister Zee's,AU,1,11,30,21,00
Mister Zee's,AU,2,11,30,21,00
Mister Zee's,AU,3,11,30,21,00
Mister Zee's,AU,4,11,30,22,00
Mister Zee's,AU,5,11,30,22,00
Roasted Bites,AU,0,09,00,20,30
Roasted Bites,AU,1,09,00,20,30
Roasted Bites,AU,2,09,00,20,30
Roasted Bites,AU,3,09,00,20,30
Roasted Bites,AU,4,09,00,20,30
Roasted Bites,AU,5,09,00,20,30
Roasted Bites,AU,6,09,00,20,30
Shin Sen Taiwanese & Japanese Cuisine,AU,0,11,30,14,30
Shin Sen Taiwanese & Japanese Cuisine,AU,1,11,30,14,30
Shin Sen Taiwanese & Japanese Cuisine,AU,1,17,30,22,30
Shin Sen Taiwanese & Japanese Cuisine,AU,2,11,30,14,30
Shin Sen Taiwanese & Japanese Cuisine,AU,2,17,30,22,30
Shin Sen Taiwanese & Japanese Cuisine,AU,3,11,30,14,30
Shin Sen Taiwanese & Japanese Cuisine,AU,3,17,30,22,30
Shin Sen Taiwanese & Japanese Cuisine,AU,4,11,30,14,30
Shin Sen Taiwanese & Japanese Cuisine,AU,4,17,30,22,30
Shin Sen Taiwanese & Japanese Cuisine,AU,5,17,30,22,30
Shin Sen Taiwanese & Japanese Cuisine,AU,6,17,30,22,30
Snag Stand,AU,0,09,00,17,00
Snag Stand,AU,1,09,00,17,00
Snag Stand,AU,2,09,00,17,00
Snag Stand,AU,3,09,00,17,00
Snag Stand,AU,4,09,00,21,00
Snag Stand,AU,5,09,00,17,00
Snag Stand,AU,6,10,00,16,00
Tasting China,AU,0,11,30,14,30
Tasting China,AU,0,17,30,22,00
Tasting China,AU,1,11,30,14,30
Tasting China,AU,1,17,30,22,00
Tasting China,AU,2,11,30,14,30
Tasting China,AU,2,17,30,22,00
Tasting China,AU,3,11,30,14,30
Tasting China,AU,3,17,30,22,00
Tasting China,AU,4,11,30,14,30
Tasting China,AU,4,17,30,22,00
Tasting China,AU,5,11,30,14,30
Tasting China,AU,5,17,30,22,00
Tasting China,AU,6,11,30,14,30
Tasting China,AU,6,17,30,22,00
Archie's @ Belconnen,AU,0,12,00,21,30
Archie's @ Belconnen,AU,1,12,00,21,30
Archie's @ Belconnen,AU,2,12,00,21,30
Archie's @ Belconnen,AU,3,12,00,21,30
Archie's @ Belconnen,AU,4,12,00,21,30
Archie's @ Belconnen,AU,5,12,00,21,30
Archie's @ Belconnen,AU,6,12,00,21,30
As You Like It,AU,0,08,00,18,00
As You Like It,AU,1,08,00,18,00
As You Like It,AU,2,08,00,18,00
As You Like It,AU,3,08,00,18,00
As You Like It,AU,4,08,00,18,00
Asili,AU,0,07,00,16,00
Asili,AU,1,07,00,16,00
Asili,AU,2,07,00,16,00
Asili,AU,3,07,00,16,00
Asili,AU,4,07,00,16,00
Asili,AU,5,08,00,14,00
Betti Bravos,AU,1,12,00,00,00
Betti Bravos,AU,2,12,00,00,00
Betti Bravos,AU,3,12,00,00,00
Betti Bravos,AU,4,12,00,00,00
Betti Bravos,AU,5,12,00,00,00
Betti Bravos,AU,6,12,00,00,00
Garnish Of India,AU,0,17,00,22,00
Garnish Of India,AU,1,17,00,22,00
Garnish Of India,AU,2,12,00,14,00
Garnish Of India,AU,2,17,00,22,00
Garnish Of India,AU,3,12,00,14,00
Garnish Of India,AU,3,17,00,22,00
Garnish Of India,AU,4,12,00,14,00
Garnish Of India,AU,4,17,00,22,00
Garnish Of India,AU,5,12,00,14,00
Garnish Of India,AU,5,17,00,22,00
Garnish Of India,AU,6,12,00,14,00
Garnish Of India,AU,6,17,00,22,00
Loading Zone,AU,0,06,30,16,30
Loading Zone,AU,1,06,30,16,30
Loading Zone,AU,2,06,30,16,30
Loading Zone,AU,3,06,30,16,30
Loading Zone,AU,4,06,30,16,30
NH8,AU,0,17,30,22,00
NH8,AU,1,17,30,22,00
NH8,AU,2,17,30,22,00
NH8,AU,3,17,30,22,00
NH8,AU,4,17,30,22,00
NH8,AU,5,17,30,22,00
NH8,AU,6,17,30,22,00
Polit Bar,AU,2,16,00,00,00
Polit Bar,AU,3,16,00,01,00
Polit Bar,AU,4,16,00,02,00
Polit Bar,AU,5,16,00,02,00
Polit Bar,AU,6,16,00,00,00
Salotto,AU,1,09,00,00,00
Salotto,AU,2,09,00,00,00
Salotto,AU,3,09,00,00,00
Salotto,AU,4,09,00,00,00
Salotto,AU,5,09,00,00,00
Baitong,AU,0,11,00,15,00
Baitong,AU,0,17,00,22,00
Baitong,AU,1,11,00,15,00
Baitong,AU,1,17,00,22,00
Baitong,AU,2,11,00,15,00
Baitong,AU,2,17,00,22,00
Baitong,AU,3,11,00,15,00
Baitong,AU,3,17,00,22,00
Baitong,AU,4,11,00,15,00
Baitong,AU,4,17,00,22,00
Baitong,AU,5,11,00,15,00
Baitong,AU,5,17,00,22,00
Baitong,AU,6,11,00,15,00
Baitong,AU,6,17,00,22,00
Crust Pizza,AU,0,16,30,22,00
Crust Pizza,AU,1,16,30,22,00
Crust Pizza,AU,2,16,30,22,00
Crust Pizza,AU,3,16,00,22,00
Crust Pizza,AU,4,16,00,22,30
Crust Pizza,AU,5,16,00,22,30
Crust Pizza,AU,6,16,00,22,00
Golden Drum,AU,0,12,00,22,00
Golden Drum,AU,1,12,00,22,00
Golden Drum,AU,2,12,00,22,00
Golden Drum,AU,3,12,00,22,00
Golden Drum,AU,4,12,00,22,00
Golden Drum,AU,5,12,00,22,00
Golden Drum,AU,6,12,00,22,00
Gozleme Cafe,AU,0,07,00,17,00
Gozleme Cafe,AU,1,07,00,17,00
Gozleme Cafe,AU,2,07,00,17,00
Gozleme Cafe,AU,3,07,00,17,00
Gozleme Cafe,AU,4,07,00,17,00
Gozleme Cafe,AU,5,09,00,15,00
Gozleme Cafe,AU,6,09,00,15,00
Guild,AU,0,12,00,00,00
Guild,AU,1,12,00,00,00
Guild,AU,2,12,00,00,00
Guild,AU,3,12,00,00,00
Guild,AU,4,12,00,00,00
Guild,AU,5,12,00,00,00
Guild,AU,6,12,00,00,00
Guzman Y Gomez,AU,0,11,00,22,00
Guzman Y Gomez,AU,1,11,00,22,00
Guzman Y Gomez,AU,2,11,00,22,00
Guzman Y Gomez,AU,3,11,00,22,00
Guzman Y Gomez,AU,4,11,00,23,00
Guzman Y Gomez,AU,5,11,00,23,00
Guzman Y Gomez,AU,6,11,00,22,00
Jazz Apple Cafe,AU,0,09,00,16,30
Jazz Apple Cafe,AU,1,09,00,16,30
Jazz Apple Cafe,AU,2,09,00,16,30
Jazz Apple Cafe,AU,3,09,00,16,30
Jazz Apple Cafe,AU,4,09,00,16,30
Jazz Apple Cafe,AU,5,09,30,15,30
Mee's Sushi,AU,0,09,00,21,00
Mee's Sushi,AU,1,09,00,21,00
Mee's Sushi,AU,2,09,00,21,00
Mee's Sushi,AU,3,09,00,21,00
Mee's Sushi,AU,4,09,00,21,00
Mee's Sushi,AU,5,09,30,19,30
Ona Coffee,AU,0,07,00,15,30
Ona Coffee,AU,1,07,00,15,30
Ona Coffee,AU,2,07,00,15,30
Ona Coffee,AU,3,07,00,15,30
Ona Coffee,AU,4,07,00,15,30
Ona Coffee,AU,5,08,00,15,00
Ona Coffee,AU,6,08,00,15,00
Soi Noodle Bar,AU,0,11,00,22,00
Soi Noodle Bar,AU,1,11,00,22,00
Soi Noodle Bar,AU,2,11,00,22,00
Soi Noodle Bar,AU,3,11,00,22,00
Soi Noodle Bar,AU,4,11,00,22,00
Soi Noodle Bar,AU,5,11,00,22,00
Soi Noodle Bar,AU,6,11,00,22,00
Cafe Essen,AU,0,07,00,20,00
Cafe Essen,AU,1,07,00,20,00
Cafe Essen,AU,2,07,00,20,00
Cafe Essen,AU,3,07,00,20,00
Cafe Essen,AU,4,07,00,20,00
Cafe Essen,AU,5,07,00,20,00
Cafe Essen,AU,6,07,00,20,00
Dobinsons Bakery Cafe,AU,0,06,30,17,30
Dobinsons Bakery Cafe,AU,1,06,30,17,30
Dobinsons Bakery Cafe,AU,2,06,30,17,30
Dobinsons Bakery Cafe,AU,3,06,30,17,30
Dobinsons Bakery Cafe,AU,4,06,30,18,30
Dobinsons Bakery Cafe,AU,5,07,30,17,30
Dobinsons Bakery Cafe,AU,6,08,00,17,00
Gus' Cafe,AU,0,07,30,21,30
Gus' Cafe,AU,1,07,30,21,30
Gus' Cafe,AU,2,07,30,21,30
Gus' Cafe,AU,3,07,30,21,30
Gus' Cafe,AU,4,07,30,21,30
