Name,Country Code,Day of Week,Start Time,End Time
Blue 44 Restaurant & Bar,US,1,1700,2200
Blue 44 Restaurant & Bar,US,2,1130,1430
Blue 44 Restaurant & Bar,US,2,1700,2200
Blue 44 Restaurant & Bar,US,3,1130,1430
Blue 44 Restaurant & Bar,US,3,1700,2200
Blue 44 Restaurant & Bar,US,4,1130,1430
Blue 44 Restaurant & Bar,US,4,1700,2200
Blue 44 Restaurant & Bar,US,5,1130,1430
Blue 44 Restaurant & Bar,US,5,1700,2200
Blue 44 Restaurant & Bar,US,6,1100,1430
Blue 44 Restaurant & Bar,US,6,1700,2100
Bonchon,US,0,1130,2130
Bonchon,US,1,1130,2130
Bonchon,US,2,1130,2130
Bonchon,US,3,1130,2130
Bonchon,US,4,1130,2300
Bonchon,US,5,1130,2300
Bonchon,US,6,1130,2130
Boqueria,US,0,1130,2230
Boqueria,US,1,1130,2230
Boqueria,US,2,1130,2230
Boqueria,US,3,1130,2230
Boqueria,US,4,1130,2330
Boqueria,US,5,1030,2330
Boqueria,US,6,1030,2130
Boundary Road,US,0,1730,0200
Boundary Road,US,1,1130,0200
Boundary Road,US,2,1130,0200
Boundary Road,US,3,1130,0200
Boundary Road,US,4,1130,0200
Boundary Road,US,5,1100,0200
Boundary Road,US,6,1100,0200
Boundary Stone,US,0,1200,0200
Boundary Stone,US,1,1200,0200
Boundary Stone,US,2,1200,0200
Boundary Stone,US,3,1200,0200
Boundary Stone,US,4,1200,0300
Boundary Stone,US,5,1030,0300
Boundary Stone,US,6,1030,0200
Bozzelli's,US,0,1000,2100
Bozzelli's,US,1,1000,2100
Bozzelli's,US,2,1000,2100
Bozzelli's,US,3,1000,2100
Bozzelli's,US,4,1000,2100
Bozzelli's,US,5,1100,1600
Breadsoda,US,0,1200,0200
Breadsoda,US,1,1200,0200
Breadsoda,US,2,1200,0200
Breadsoda,US,3,1200,0200
Breadsoda,US,4,1200,0300
Breadsoda,US,5,1200,0300
Breadsoda,US,6,1200,0200
Brookland's Finest,US,0,1100,0130
Brookland's Finest,US,1,1100,0130
Brookland's Finest,US,2,1100,0130
Brookland's Finest,US,3,1100,0130
Brookland's Finest,US,4,1100,0230
Brookland's Finest,US,5,1000,0230
Brookland's Finest,US,6,1000,0130
Bub and Pop's,US,0,1100,1600
Bub and Pop's,US,1,1100,1600
Bub and Pop's,US,2,1100,1600
Bub and Pop's,US,3,1100,1600
Bub and Pop's,US,4,1100,1600
Bub and Pop's,US,5,1100,1600
Bul,US,1,1730,2230
Bul,US,2,1730,2230
Bul,US,3,1730,2230
Bul,US,4,1730,0200
Bul,US,5,1630,0200
Bul,US,6,1630,2200
Buredo,US,0,1100,2100
Buredo,US,1,1100,2100
Buredo,US,2,1100,2100
Buredo,US,3,1100,2100
Buredo,US,4,1100,2100
Buredo,US,5,1100,2100
Burger Tap & Shake,US,0,1000,2300
Burger Tap & Shake,US,1,1000,2300
Burger Tap & Shake,US,2,1000,2300
Burger Tap & Shake,US,3,1000,2300
Burger Tap & Shake,US,4,1000,0100
Burger Tap & Shake,US,5,1100,0100
Burger Tap & Shake,US,6,1100,2200
Busboys and Poets,US,0,0800,0000
Busboys and Poets,US,1,0800,0000
Busboys and Poets,US,2,0800,0000
Busboys and Poets,US,3,0800,0000
Busboys and Poets,US,4,0800,0100
Busboys and Poets,US,5,0900,0100
Busboys and Poets,US,6,0900,0000
Busboys and Poets,US,0,0800,0000
Busboys and Poets,US,1,0800,0000
Busboys and Poets,US,2,0800,0000
Busboys and Poets,US,3,0800,0000
Busboys and Poets,US,4,0800,0100
Busboys and Poets,US,5,0900,0100
Busboys and Poets,US,6,0900,0100
Cafe Kimchi,US,0,0630,1800
Cafe Kimchi,US,1,0630,1800
Cafe Kimchi,US,2,0630,1800
Cafe Kimchi,US,3,0630,1800
Cafe Kimchi,US,4,0630,1800
Cafe Kimchi,US,5,0830,1800
Cafe Olé,US,0,1100,2100
Cafe Olé,US,1,1100,2100
Cafe Olé,US,2,1100,2100
Cafe Olé,US,3,1100,2100
Cafe Olé,US,4,1100,2200
Cafe Olé,US,5,1100,2200
Cafe Olé,US,6,1100,2100
Capitol Hill Crab Cakes,US,0,1100,2200
Capitol Hill Crab Cakes,US,1,1100,2200
Capitol Hill Crab Cakes,US,2,1100,2200
Capitol Hill Crab Cakes,US,3,1100,2200
Capitol Hill Crab Cakes,US,4,1100,2200
Capitol Hill Crab Cakes,US,5,1100,2200
Capitol Hill Crab Cakes,US,6,1200,1800
Carving Room,US,0,1100,0000
Carving Room,US,1,1100,0000
Carving Room,US,2,1100,0000
Carving Room,US,3,1100,0000
Carving Room,US,4,1100,0100
Carving Room,US,5,1100,0100
Carving Room,US,6,1100,2200
Cava Grill,US,0,1100,2200
Cava Grill,US,1,1100,2200
Cava Grill,US,2,1100,2200
Cava Grill,US,3,1100,2200
Cava Grill,US,4,1100,2200
Cava Grill,US,5,1100,2200
Cava Grill,US,6,1100,2200
Cava Grill,US,0,1100,2200
Cava Grill,US,1,1100,2200
Cava Grill,US,2,1100,2200
Cava Grill,US,3,1100,2200
Cava Grill,US,4,1100,2200
Cava Grill,US,5,1100,2200
Cava Grill,US,6,1100,2200
Cava Grill,US,0,1100,2200
Cava Grill,US,1,1100,2200
Cava Grill,US,2,1100,2200
Cava Grill,US,3,1100,2200
Cava Grill,US,4,1100,2200
Cava Grill,US,5,1100,2200
Cava Grill,US,6,1100,2200
Cava Mezze,US,0,1700,2130
Cava Mezze,US,1,1130,1430
Cava Mezze,US,1,1700,2130
Cava Mezze,US,2,1130,1430
Cava Mezze,US,2,1700,2130
Cava Mezze,US,3,1130,1430
Cava Mezze,US,3,1700,2130
Cava Mezze,US,4,1130,1430
Cava Mezze,US,4,1700,2230
Cava Mezze,US,5,1130,2230
Cava Mezze,US,6,1130,2130
Cedar,US,0,1600,2200
Cedar,US,1,1600,2200
Cedar,US,2,1600,2200
Cedar,US,3,1600,2200
Cedar,US,4,1600,2200
Cedar,US,5,1100,2200
Cedar,US,6,1000,1500
Chao Ku,US,0,1100,2200
Chao Ku,US,1,1100,2200
Chao Ku,US,2,1100,2200
Chao Ku,US,3,1100,2200
Chao Ku,US,4,1100,2230
Chao Ku,US,5,1100,2230
Chao Ku,US,6,1100,2200
Chaplin's,US,0,1600,0130
Chaplin's,US,1,1600,0130
Chaplin's,US,2,1600,0130
Chaplin's,US,3,1600,0130
Chaplin's,US,4,1500,0230
Chaplin's,US,5,1200,0230
Chaplin's,US,6,1200,0130
Chicken Rico,US,0,1030,2100
Chicken Rico,US,1,1030,2100
Chicken Rico,US,2,1030,2100
Chicken Rico,US,3,1030,2100
Chicken Rico,US,4,1030,2100
Chicken Rico,US,5,1030,2100
Chicken Rico,US,6,1100,2000
China Boy,US,0,0800,1700
China Boy,US,1,0800,1700
China Boy,US,2,0800,1700
China Boy,US,3,0800,1700
China Boy,US,4,0800,1700
China Boy,US,5,0800,1700
China Boy,US,6,0800,1630
ChurchKey,US,0,1600,0100
ChurchKey,US,1,1600,0100
ChurchKey,US,2,1600,0100
ChurchKey,US,3,1600,0100
ChurchKey,US,4,1600,0200
ChurchKey,US,5,1200,0200
ChurchKey,US,6,1200,0100
CIRCA at Foggy Bottom,US,0,1100,2230
CIRCA at Foggy Bottom,US,1,1100,2230
CIRCA at Foggy Bottom,US,2,1100,2230
CIRCA at Foggy Bottom,US,3,1100,2330
CIRCA at Foggy Bottom,US,4,1100,0000
CIRCA at Foggy Bottom,US,5,1000,0000
CIRCA at Foggy Bottom,US,6,1000,2230
City Place Cafe,US,0,0700,1600
City Place Cafe,US,1,0700,1600
City Place Cafe,US,2,0700,1600
City Place Cafe,US,3,0700,1600
City Place Cafe,US,4,0700,1600
City Tap House,US,0,1130,0000
City Tap House,US,1,1130,0000
City Tap House,US,2,1130,0000
City Tap House,US,3,1130,0100
City Tap House,US,4,1130,0300
City Tap House,US,5,1100,0300
City Tap House,US,6,1100,0000
Clyde's of Georgetown,US,0,1100,0200
Clyde's of Georgetown,US,1,1100,0200
Clyde's of Georgetown,US,2,1100,0200
Clyde's of Georgetown,US,3,1100,0200
Clyde's of Georgetown,US,4,1100,0300
Clyde's of Georgetown,US,5,1000,0300
Clyde's of Georgetown,US,6,0900,0200
Commissary,US,0,0800,2200
Commissary,US,1,0800,2200
Commissary,US,2,0800,2200
Commissary,US,3,0800,2300
Commissary,US,4,0800,2300
Commissary,US,5,0800,2300
Commissary,US,6,0800,2200
Compass Rose,US,0,1700,0200
Compass Rose,US,1,1700,0200
Compass Rose,US,2,1700,0200
Compass Rose,US,3,1700,0200
Compass Rose,US,4,1700,0300
Compass Rose,US,5,1700,0300
Compass Rose,US,6,1700,0200
Copycat Co,US,0,1700,0200
Copycat Co,US,1,1700,0200
Copycat Co,US,2,1700,0200
Copycat Co,US,3,1700,0200
Copycat Co,US,4,1700,0300
Copycat Co,US,5,1700,0300
Copycat Co,US,6,1700,0200
Corduroy,US,0,1730,2230
Corduroy,US,1,1730,2230
Corduroy,US,2,1730,2230
Corduroy,US,3,1730,2230
Corduroy,US,4,1730,2230
Corduroy,US,5,1700,2300
Crepeaway,US,0,1200,0000
Crepeaway,US,1,1200,0000
Crepeaway,US,2,1200,0000
Crepeaway,US,3,1200,0300
Crepeaway,US,4,1200,0400
Crepeaway,US,5,1200,0400
Crepeaway,US,6,1200,0000
CRISP Kitchen + Bar,US,0,1700,0000
CRISP Kitchen + Bar,US,1,1700,0000
CRISP Kitchen + Bar,US,2,1700,0000
CRISP Kitchen + Bar,US,3,1700,0000
CRISP Kitchen + Bar,US,4,1700,0000
CRISP Kitchen + Bar,US,5,1700,0000
CRISP Kitchen + Bar,US,6,1100,0000
Curry & Pie,US,1,1200,2200
Curry & Pie,US,2,1200,2200
Curry & Pie,US,3,1200,2200
Curry & Pie,US,4,1200,2300
Curry & Pie,US,5,1200,2300
Curry & Pie,US,6,1200,2200
Da Hong Pao,US,0,1000,2300
Da Hong Pao,US,1,1000,2300
Da Hong Pao,US,2,1000,2300
Da Hong Pao,US,3,1000,2300
Da Hong Pao,US,4,1000,0000
Da Hong Pao,US,5,1000,0000
Da Hong Pao,US,6,1000,0000
Daikaya Izakaya,US,0,1130,1400
Daikaya Izakaya,US,0,1700,2200
Daikaya Izakaya,US,1,1130,1400
Daikaya Izakaya,US,1,1700,2230
Daikaya Izakaya,US,2,1130,1400
Daikaya Izakaya,US,2,1700,2230
Daikaya Izakaya,US,3,1130,1400
Daikaya Izakaya,US,3,1700,2300
Daikaya Izakaya,US,4,1700,2300
Daikaya Izakaya,US,5,1700,2300
Daikaya Izakaya,US,6,1100,1500
Daikaya Izakaya,US,6,1700,2200
Daikaya Ramen Shop,US,0,1100,2200
Daikaya Ramen Shop,US,1,1100,2230
Daikaya Ramen Shop,US,2,1100,2230
Daikaya Ramen Shop,US,3,1100,2300
Daikaya Ramen Shop,US,4,1100,2300
Daikaya Ramen Shop,US,5,1100,2300
Daikaya Ramen Shop,US,6,1100,2200
DC Grill Express,US,0,1100,2200
DC Grill Express,US,1,1100,2200
DC Grill Express,US,2,1100,2200
DC Grill Express,US,3,1100,2200
DC Grill Express,US,4,1100,2200
DC Grill Express,US,5,1000,2200
DC Harvest,US,0,1730,2200
DC Harvest,US,1,1730,2200
DC Harvest,US,2,1730,2200
DC Harvest,US,3,1730,2200
DC Harvest,US,4,1730,0000
DC Harvest,US,5,1100,1430
DC Harvest,US,5,1730,0000
DC Harvest,US,6,1100,1430
DC Harvest,US,6,1730,2200
DC Noodles,US,0,1130,1430
DC Noodles,US,0,1700,2230
DC Noodles,US,1,1130,1430
DC Noodles,US,1,1700,2230
DC Noodles,US,2,1130,1430
DC Noodles,US,2,1700,2230
DC Noodles,US,3,1130,1430
DC Noodles,US,3,1700,2230
DC Noodles,US,4,1130,2300
DC Noodles,US,5,1130,2300
DC Noodles,US,6,1130,2230
DC Reynolds,US,0,1100,0200
DC Reynolds,US,1,1100,0200
DC Reynolds,US,2,1100,0200
DC Reynolds,US,3,1100,0200
DC Reynolds,US,4,1100,0300
DC Reynolds,US,5,1100,0300
DC Reynolds,US,6,1100,0200
Dino's Grotto,US,0,1700,2200
Dino's Grotto,US,1,1700,2200
Dino's Grotto,US,2,1700,2200
Dino's Grotto,US,3,1700,2200
Dino's Grotto,US,4,1700,2200
Dino's Grotto,US,5,1700,2200
Dino's Grotto,US,6,1200,2200
District Commons,US,0,1130,2300
District Commons,US,1,1130,2300
District Commons,US,2,1130,2300
District Commons,US,3,1130,2300
District Commons,US,4,1130,0000
District Commons,US,5,1100,0000
District Commons,US,6,1100,2200
District of Pi,US,0,1100,2300
District of Pi,US,1,1100,2300
District of Pi,US,2,1100,2300
District of Pi,US,3,1100,2300
District of Pi,US,4,1100,0000
District of Pi,US,5,1100,0000
District of Pi,US,6,1100,2200
District Taco,US,0,0800,2200
District Taco,US,1,0800,2200
District Taco,US,2,0800,2200
District Taco,US,3,0800,2200
District Taco,US,4,0800,2200
District Taco,US,5,0900,2200
District Taco,US,6,0900,2200
District Taco,US,0,0700,2200
District Taco,US,1,0700,2200
District Taco,US,2,0700,2200
District Taco,US,3,0700,2200
District Taco,US,4,0700,2200
District Taco,US,5,1000,2100
District Taco,US,6,1000,2100
District Taco,US,0,0700,2200
District Taco,US,1,0700,2200
District Taco,US,2,0700,2200
District Taco,US,3,0700,2200
District Taco,US,4,0700,2200
District Taco,US,5,1000,2100
District Taco,US,6,1000,2100
Dog Tag Bakery,US,0,0700,1800
Dog Tag Bakery,US,1,0700,1800
Dog Tag Bakery,US,2,0700,1800
Dog Tag Bakery,US,3,0700,1800
Dog Tag Bakery,US,4,0700,1800
Dog Tag Bakery,US,5,0800,1800
Dog Tag Bakery,US,6,0800,1800
Donburi,US,0,1100,2200
Donburi,US,1,1100,2200
Donburi,US,2,1100,2200
Donburi,US,3,1100,2200
Donburi,US,4,1100,2200
Donburi,US,5,1100,2200
Donburi,US,6,1100,2200
Due South,US,0,1100,2200
Due South,US,1,1100,2200
Due South,US,2,1100,2200
Due South,US,3,1100,2200
Due South,US,4,1100,2300
Due South,US,5,1100,2300
Due South,US,6,1100,2200
Duke's Grocery,US,0,1100,0200
Duke's Grocery,US,1,1100,0200
Duke's Grocery,US,2,1100,0200
Duke's Grocery,US,3,1100,0200
Duke's Grocery,US,4,1100,0300
Duke's Grocery,US,5,1000,0300
Duke's Grocery,US,6,1000,0200
Dumplings & Beyond,US,0,1130,2200
Dumplings & Beyond,US,1,1130,2200
Dumplings & Beyond,US,2,1130,2200
Dumplings & Beyond,US,3,1130,2200
Dumplings & Beyond,US,4,1130,2200
Dumplings & Beyond,US,5,1130,2230
Dumplings & Beyond,US,6,1130,2130
Eat the Rich,US,1,1700,0130
Eat the Rich,US,2,1700,0130
Eat the Rich,US,3,1700,0130
Eat the Rich,US,4,1700,0230
Eat the Rich,US,5,1700,0230
Eat the Rich,US,6,1700,2330
El Chalán,US,0,1130,1500
El Chalán,US,0,1730,2200
El Chalán,US,1,1130,1500
El Chalán,US,1,1730,2200
El Chalán,US,2,1130,1500
El Chalán,US,2,1730,2200
El Chalán,US,3,1130,1500
El Chalán,US,3,1730,2200
El Chalán,US,4,1130,1500
El Chalán,US,4,1730,2200
El Chalán,US,5,1300,2200
El Rinconcito Cafe,US,0,1000,2300
El Rinconcito Cafe,US,1,1000,2300
El Rinconcito Cafe,US,2,1000,2300
El Rinconcito Cafe,US,3,1000,2300
El Rinconcito Cafe,US,4,1000,0000
El Rinconcito Cafe,US,5,1000,0000
El Rinconcito Cafe,US,6,1000,2300
El Sol Restaurante,US,0,1000,0100
El Sol Restaurante,US,1,1000,0100
El Sol Restaurante,US,2,1000,0100
El Sol Restaurante,US,3,1000,0100
El Sol Restaurante,US,4,1000,0200
El Sol Restaurante,US,5,1000,0200
El Sol Restaurante,US,6,1000,0100
Estadio,US,0,1700,2200
Estadio,US,1,1700,2200
Estadio,US,2,1700,2200
Estadio,US,3,1700,2200
Estadio,US,4,1130,1400
Estadio,US,4,1700,2300
Estadio,US,5,1100,1400
Estadio,US,5,1700,2300
Estadio,US,6,1100,1400
Estadio,US,6,1700,2100
Exiles Bar,US,0,1630,0200
Exiles Bar,US,1,1630,0200
Exiles Bar,US,2,1630,0200
Exiles Bar,US,3,1630,0200
Exiles Bar,US,4,1630,0300
Exiles Bar,US,5,1030,0300
Exiles Bar,US,6,1030,0200
Far East Taco Grille - Truck,US,0,1200,2100
Far East Taco Grille - Truck,US,1,1200,2100
Far East Taco Grille - Truck,US,2,1200,2100
Far East Taco Grille - Truck,US,3,1200,2100
Far East Taco Grille - Truck,US,4,1200,2100
Far East Taco Grille - Truck,US,5,1200,2100
Far East Taco Grille,US,0,1200,2100
Far East Taco Grille,US,1,1200,2100
Far East Taco Grille,US,2,1200,2100
Far East Taco Grille,US,3,1200,2100
Far East Taco Grille,US,4,1200,2100
Far East Taco Grille,US,5,1200,2100
Fare Well,US,1,0800,2230
Fare Well,US,2,0800,2230
Fare Well,US,3,0800,2230
Fare Well,US,4,0800,0000
Fare Well,US,5,0900,0000
Fare Well,US,6,0900,2230
Filomena Ristorante,US,0,1130,2300
Filomena Ristorante,US,1,1130,2300
Filomena Ristorante,US,2,1130,2300
Filomena Ristorante,US,3,1130,2300
Filomena Ristorante,US,4,1130,2300
Filomena Ristorante,US,5,1130,2300
Filomena Ristorante,US,6,1130,2300
Fiola Mare,US,0,1700,2230
Fiola Mare,US,1,1130,1430
Fiola Mare,US,1,1700,2230
Fiola Mare,US,2,1130,1430
Fiola Mare,US,2,1700,2230
Fiola Mare,US,3,1130,1430
Fiola Mare,US,3,1700,2230
Fiola Mare,US,4,1130,1430
Fiola Mare,US,4,1700,2300
Fiola Mare,US,5,1130,1400
Fiola Mare,US,5,1700,2300
Fiola Mare,US,6,1130,1400
Fiola Mare,US,6,1700,2230
Firefly,US,0,0700,1400
Firefly,US,0,1730,2200
Firefly,US,1,0700,1400
Firefly,US,1,1730,2200
Firefly,US,2,0700,1400
Firefly,US,2,1730,2200
Firefly,US,3,0700,1400
Firefly,US,3,1730,2200
Firefly,US,4,0700,1400
Firefly,US,4,1730,2230
Firefly,US,5,0900,1400
Firefly,US,5,1730,2230
Firefly,US,6,0900,1430
Firefly,US,6,1730,2200
Fish in the Hood,US,0,1200,2100
Fish in the Hood,US,1,1200,2100
Fish in the Hood,US,2,1200,2100
Fish in the Hood,US,3,1200,2100
Fish in the Hood,US,4,1200,2100
Fish in the Hood,US,5,1200,2100
Flippin' Pizza,US,0,1100,2000
Flippin' Pizza,US,1,1100,2000
Flippin' Pizza,US,2,1100,2000
Flippin' Pizza,US,3,1100,2000
Flippin' Pizza,US,4,1100,2000
Flippin' Pizza,US,5,1100,1700
Floriana,US,0,1700,2230
Floriana,US,1,1700,2230
Floriana,US,2,1100,1400
Floriana,US,2,1700,2230
Floriana,US,3,1100,1400
Floriana,US,3,1700,2230
Floriana,US,4,1100,1400
Floriana,US,4,1700,2300
Floriana,US,5,1100,1400
Floriana,US,5,1700,2300
Floriana,US,6,1100,1500
Floriana,US,6,1700,2230
Garden District,US,0,1700,0200
Garden District,US,1,1700,0200
Garden District,US,2,1700,0200
Garden District,US,3,1700,0200
Garden District,US,4,1700,0200
Garden District,US,5,1200,0200
Garden District,US,6,1200,0100
Ghibellina,US,0,1600,0000
Ghibellina,US,1,1600,0000
Ghibellina,US,2,1130,1500
Ghibellina,US,2,1600,0000
Ghibellina,US,3,1130,1500
Ghibellina,US,3,1600,0000
Ghibellina,US,4,1130,1500
Ghibellina,US,4,1600,0130
Ghibellina,US,5,1100,0130
Ghibellina,US,6,1100,2230
Good Stuff Eatery,US,0,1130,2200
Good Stuff Eatery,US,1,1130,2200
Good Stuff Eatery,US,2,1130,2200
Good Stuff Eatery,US,3,1130,2200
Good Stuff Eatery,US,4,1130,2200
Good Stuff Eatery,US,5,1130,2200
Good Stuff Eatery,US,6,1130,2100
Grand Trunk,US,0,1100,2200
Grand Trunk,US,1,1100,2200
Grand Trunk,US,2,1100,2200
Grand Trunk,US,3,1100,2200
Grand Trunk,US,4,1100,2200
Grand Trunk,US,5,1100,2200
Grand Trunk,US,6,1100,2200
Granville Moore's,US,0,1700,2200
Granville Moore's,US,1,1700,2200
Granville Moore's,US,2,1700,2200
Granville Moore's,US,3,1700,2200
Granville Moore's,US,4,1700,2330
Granville Moore's,US,5,1100,1500
Granville Moore's,US,5,1700,2330
Granville Moore's,US,6,1100,1500
Granville Moore's,US,6,1700,2200
Hank's Oyster Bar,US,0,1130,1500
Hank's Oyster Bar,US,0,1700,2200
Hank's Oyster Bar,US,1,1130,1500
Hank's Oyster Bar,US,1,1700,2200
Hank's Oyster Bar,US,2,1130,1500
Hank's Oyster Bar,US,2,1700,2300
Hank's Oyster Bar,US,3,1130,1500
Hank's Oyster Bar,US,3,1700,2300
Hank's Oyster Bar,US,4,1130,1500
Hank's Oyster Bar,US,4,1700,2300
Hank's Oyster Bar,US,5,1100,1500
Hank's Oyster Bar,US,5,1600,2300
Hank's Oyster Bar,US,6,1100,1500
Hank's Oyster Bar,US,6,1600,2200
Hank's Oyster Bar,US,0,1730,2200
Hank's Oyster Bar,US,1,1730,2200
Hank's Oyster Bar,US,2,1730,2300
Hank's Oyster Bar,US,3,1730,2300
Hank's Oyster Bar,US,4,1130,1500
Hank's Oyster Bar,US,4,1730,2300
Hank's Oyster Bar,US,5,1100,1500
Hank's Oyster Bar,US,5,1730,2300
Hank's Oyster Bar,US,6,1100,1500
Hank's Oyster Bar,US,6,1730,2200
Highlands,US,0,0730,2130
Highlands,US,1,0730,2130
Highlands,US,2,0730,2130
Highlands,US,3,0730,2130
Highlands,US,4,0730,2130
Highlands,US,5,0800,2130
Highlands,US,6,0730,1600
HipCityVeg,US,0,1000,2200
HipCityVeg,US,1,1000,2200
HipCityVeg,US,2,1000,2200
HipCityVeg,US,3,1000,2200
HipCityVeg,US,4,1000,2200
HipCityVeg,US,5,1000,2200
HipCityVeg,US,6,1000,2200
Hitching Post,US,0,1500,0000
Hitching Post,US,1,1500,0000
Hitching Post,US,2,1100,0000
Hitching Post,US,3,1100,0000
Hitching Post,US,4,1100,0000
Hitching Post,US,5,1100,0000
Hitching Post,US,6,1100,0000
Hot N Juicy Crawfish,US,0,1200,2200
Hot N Juicy Crawfish,US,1,1200,2200
Hot N Juicy Crawfish,US,2,1200,2200
Hot N Juicy Crawfish,US,3,1200,2200
Hot N Juicy Crawfish,US,4,1200,2300
Hot N Juicy Crawfish,US,5,1200,2300
Hot N Juicy Crawfish,US,6,1200,2200
I-Thai Restaurant & Sushi Bar,US,0,1130,2230
I-Thai Restaurant & Sushi Bar,US,1,1130,2230
I-Thai Restaurant & Sushi Bar,US,2,1130,2230
I-Thai Restaurant & Sushi Bar,US,3,1130,2230
I-Thai Restaurant & Sushi Bar,US,4,1130,2300
I-Thai Restaurant & Sushi Bar,US,5,1130,2300
I-Thai Restaurant & Sushi Bar,US,6,1130,2230
Imm Thai,US,0,1700,2200
Imm Thai,US,1,1130,2200
Imm Thai,US,2,1130,2200
Imm Thai,US,3,1130,2200
Imm Thai,US,4,1130,2200
Imm Thai,US,5,1130,2200
Imm Thai,US,6,1130,2200
Indigo,US,0,1100,2100
Indigo,US,1,1100,2100
Indigo,US,2,1100,2100
Indigo,US,3,1100,2100
Indigo,US,4,1100,2100
Indigo,US,5,1600,2200
Izakaya Seki,US,2,1700,2230
Izakaya Seki,US,3,1700,2230
Izakaya Seki,US,4,1700,2330
Izakaya Seki,US,5,1700,2330
Izakaya Seki,US,6,1700,2230
J & J Mex-Taqueria,US,0,0900,2200
J & J Mex-Taqueria,US,1,0900,2200
J & J Mex-Taqueria,US,2,0900,2200
J & J Mex-Taqueria,US,3,0900,2200
J & J Mex-Taqueria,US,4,0900,2200
J & J Mex-Taqueria,US,5,1000,2200
J & J Mex-Taqueria,US,6,1000,2100
Jardenea,US,0,0630,2200
Jardenea,US,1,0630,2200
Jardenea,US,2,0630,2200
Jardenea,US,3,0630,2200
Jardenea,US,4,0630,2200
Jardenea,US,5,0630,2200
Jardenea,US,6,0630,2200
Jenny's At The Wharf,US,0,0630,2130
Jenny's At The Wharf,US,1,0630,2130
Jenny's At The Wharf,US,2,0630,2130
Jenny's At The Wharf,US,3,0630,2130
Jenny's At The Wharf,US,4,0630,2130
Jenny's At The Wharf,US,5,1100,2130
Jetties,US,0,1100,2000
Jetties,US,1,1100,2000
Jetties,US,2,1100,2000
Jetties,US,3,1100,2000
Jetties,US,4,1100,2000
Jetties,US,5,1030,1600
Jetties,US,6,1030,1600
Joe's Seafood, Prime Steak & Stone Crab,US,0,1130,2300
Joe's Seafood, Prime Steak & Stone Crab,US,1,1130,2300
Joe's Seafood, Prime Steak & Stone Crab,US,2,1130,2300
Joe's Seafood, Prime Steak & Stone Crab,US,3,1130,2300
Joe's Seafood, Prime Steak & Stone Crab,US,4,1130,2300
Joe's Seafood, Prime Steak & Stone Crab,US,5,1130,0000
Joe's Seafood, Prime Steak & Stone Crab,US,6,1130,2200
Jojo Restaurant And Bar,US,1,1700,0000
Jojo Restaurant And Bar,US,2,1700,0000
Jojo Restaurant And Bar,US,3,1700,0000
Jojo Restaurant And Bar,US,4,1700,0300
Jojo Restaurant And Bar,US,5,1700,0300
Jojo Restaurant And Bar,US,6,1100,1500
Jojo Restaurant And Bar,US,6,1700,0000
Kafe Leopold,US,0,0800,2200
Kafe Leopold,US,1,0800,2200
Kafe Leopold,US,2,0800,2300
Kafe Leopold,US,3,0800,0000
Kafe Leopold,US,4,0800,0000
Kafe Leopold,US,5,0800,0000
Kafe Leopold,US,6,0800,2200
Kangaroo Boxing Club,US,0,1700,0200
Kangaroo Boxing Club,US,1,1700,0200
Kangaroo Boxing Club,US,2,1700,0200
Kangaroo Boxing Club,US,3,1700,0200
Kangaroo Boxing Club,US,4,1700,0300
Kangaroo Boxing Club,US,5,1000,0300
Kangaroo Boxing Club,US,6,1000,0200
Kingbird,US,0,0630,2300
Kingbird,US,1,0630,2300
Kingbird,US,2,0630,2300
Kingbird,US,3,0630,2300
Kingbird,US,4,0630,2300
Kingbird,US,5,0630,2300
Kingbird,US,6,0630,2300
Kinship,US,0,1730,2130
Kinship,US,1,1730,2130
Kinship,US,2,1730,2130
Kinship,US,3,1730,2130
Kinship,US,4,1730,2130
Kinship,US,5,1730,2130
Kinship,US,6,1730,2130
Kitty's Saloon,US,0,1700,0200
Kitty's Saloon,US,1,1700,0200
Kitty's Saloon,US,2,1700,0200
Kitty's Saloon,US,3,1700,0200
Kitty's Saloon,US,4,1700,0300
Kitty's Saloon,US,5,1700,0300
Kitty's Saloon,US,6,1700,0200
KoChix,US,0,1100,2100
KoChix,US,1,1100,2100
KoChix,US,2,1100,2100
KoChix,US,3,1100,2100
KoChix,US,4,1100,2200
KoChix,US,5,1200,2200
Korean Signature Bibimbap,US,0,1030,1500
Korean Signature Bibimbap,US,1,1030,1500
Korean Signature Bibimbap,US,2,1030,1500
Korean Signature Bibimbap,US,3,1030,1500
Korean Signature Bibimbap,US,4,1030,1500
Kotobuki,US,0,1200,1430
Kotobuki,US,0,1700,2130
Kotobuki,US,1,1200,1430
Kotobuki,US,1,1700,2130
Kotobuki,US,2,1200,1430
Kotobuki,US,2,1700,2130
Kotobuki,US,3,1200,1430
Kotobuki,US,3,1700,2130
Kotobuki,US,4,1200,1430
Kotobuki,US,4,1700,2230
Kotobuki,US,5,1200,1430
Kotobuki,US,5,1700,2230
Kotobuki,US,6,1700,2130
La Piquette,US,0,1700,2130
La Piquette,US,1,1130,2200
La Piquette,US,2,1130,2200
La Piquette,US,3,1130,2200
La Piquette,US,4,1130,2230
La Piquette,US,5,1100,2230
La Piquette,US,6,1100,2130
Lapis,US,0,1730,2200
