id,city,county,day,start,end,overnight
brentwood-social-house-austin,Austin,US,6,0700,1800,False
bun-belly-austin,Austin,US,0,1100,1430,False
bun-belly-austin,Austin,US,0,1730,2200,False
bun-belly-austin,Austin,US,1,1100,1430,False
bun-belly-austin,Austin,US,1,1730,2200,False
bun-belly-austin,Austin,US,2,1100,1430,False
bun-belly-austin,Austin,US,2,1730,2200,False
bun-belly-austin,Austin,US,3,1100,1430,False
bun-belly-austin,Austin,US,3,1730,2200,False
bun-belly-austin,Austin,US,4,1100,1430,False
bun-belly-austin,Austin,US,4,1730,2200,False
bun-belly-austin,Austin,US,5,1100,1430,False
bun-belly-austin,Austin,US,5,1730,2200,False
bun-belly-austin,Austin,US,6,1100,1430,False
bun-belly-austin,Austin,US,6,1730,2200,False
cafe-josie-austin-3,Austin,US,1,1130,1400,False
cafe-josie-austin-3,Austin,US,1,1800,2130,False
cafe-josie-austin-3,Austin,US,2,1130,1400,False
cafe-josie-austin-3,Austin,US,2,1800,2130,False
cafe-josie-austin-3,Austin,US,3,1130,1400,False
cafe-josie-austin-3,Austin,US,3,1800,2130,False
cafe-josie-austin-3,Austin,US,4,1130,1400,False
cafe-josie-austin-3,Austin,US,4,1800,2200,False
cafe-josie-austin-3,Austin,US,5,1700,2200,False
café-no-sé-austin,Austin,US,0,0700,2200,False
café-no-sé-austin,Austin,US,1,0700,2200,False
café-no-sé-austin,Austin,US,2,0700,2200,False
café-no-sé-austin,Austin,US,3,0700,2200,False
café-no-sé-austin,Austin,US,4,0700,2200,False
café-no-sé-austin,Austin,US,5,0700,2200,False
café-no-sé-austin,Austin,US,6,0700,2200,False
chicon-austin,Austin,US,0,1700,2200,False
chicon-austin,Austin,US,1,1700,2200,False
chicon-austin,Austin,US,2,1700,2200,False
chicon-austin,Austin,US,3,1700,2200,False
chicon-austin,Austin,US,4,1700,2300,False
chicon-austin,Austin,US,5,1000,1400,False
chicon-austin,Austin,US,5,1700,2300,False
chicon-austin,Austin,US,6,1000,1400,False
chicon-austin,Austin,US,6,1700,2200,False
chilantro-austin-6,Austin,US,0,1030,2200,False
chilantro-austin-6,Austin,US,1,1030,2200,False
chilantro-austin-6,Austin,US,2,1030,2200,False
chilantro-austin-6,Austin,US,3,1030,2200,False
chilantro-austin-6,Austin,US,4,1030,2200,False
chilantro-austin-6,Austin,US,5,1030,2200,False
chilantro-austin-6,Austin,US,6,1030,2200,False
chinos-and-gringos-austin,Austin,US,0,0700,2100,False
chinos-and-gringos-austin,Austin,US,1,0700,2100,False
chinos-and-gringos-austin,Austin,US,2,0700,2100,False
chinos-and-gringos-austin,Austin,US,3,0700,2100,False
chinos-and-gringos-austin,Austin,US,4,0700,2200,False
chinos-and-gringos-austin,Austin,US,5,0700,2200,False
chinos-and-gringos-austin,Austin,US,6,0800,2100,False
coast-bar-and-kitchen-austin,Austin,US,0,1700,2200,False
coast-bar-and-kitchen-austin,Austin,US,1,1700,2200,False
coast-bar-and-kitchen-austin,Austin,US,2,1700,2200,False
coast-bar-and-kitchen-austin,Austin,US,3,1700,2200,False
coast-bar-and-kitchen-austin,Austin,US,4,1700,2200,False
coast-bar-and-kitchen-austin,Austin,US,5,1700,2200,False
contigo-austin,Austin,US,0,1100,1400,False
contigo-austin,Austin,US,0,1700,2300,False
contigo-austin,Austin,US,1,1100,1400,False
contigo-austin,Austin,US,1,1700,2300,False
contigo-austin,Austin,US,2,1100,1400,False
contigo-austin,Austin,US,2,1700,2300,False
contigo-austin,Austin,US,3,1100,1400,False
contigo-austin,Austin,US,3,1700,2300,False
contigo-austin,Austin,US,4,1100,1400,False
contigo-austin,Austin,US,4,1700,0000,False
contigo-austin,Austin,US,5,1700,0000,False
contigo-austin,Austin,US,6,1000,0000,False
coopers-old-time-pit-bar-b-que-austin,Austin,US,0,1100,0000,False
coopers-old-time-pit-bar-b-que-austin,Austin,US,1,1100,0000,False
coopers-old-time-pit-bar-b-que-austin,Austin,US,2,1100,0000,False
coopers-old-time-pit-bar-b-que-austin,Austin,US,3,1100,0000,False
coopers-old-time-pit-bar-b-que-austin,Austin,US,4,1100,0200,True
coopers-old-time-pit-bar-b-que-austin,Austin,US,5,1100,0200,True
coopers-old-time-pit-bar-b-que-austin,Austin,US,6,1100,0000,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,0,1130,2130,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,1,1130,2130,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,2,1130,2130,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,3,1130,2130,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,4,1100,2300,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,5,1000,2300,False
copper-restaurant-and-dessert-lounge-austin,Austin,US,6,1000,1900,False
corner-austin-2,Austin,US,0,1100,0100,True
corner-austin-2,Austin,US,1,1100,0100,True
corner-austin-2,Austin,US,2,1100,0100,True
corner-austin-2,Austin,US,3,1100,0100,True
corner-austin-2,Austin,US,4,1100,0100,True
corner-austin-2,Austin,US,5,1100,0100,True
corner-austin-2,Austin,US,6,1100,0100,True
counter-3-five-vii-austin,Austin,US,1,1600,2300,False
counter-3-five-vii-austin,Austin,US,2,1600,2300,False
counter-3-five-vii-austin,Austin,US,3,1600,2300,False
counter-3-five-vii-austin,Austin,US,4,1600,2300,False
counter-3-five-vii-austin,Austin,US,5,1600,2300,False
cuba-512-austin,Austin,US,0,1100,2200,False
cuba-512-austin,Austin,US,1,1100,2200,False
cuba-512-austin,Austin,US,2,1100,2200,False
cuba-512-austin,Austin,US,3,1100,2200,False
cuba-512-austin,Austin,US,4,1100,2200,False
cuba-512-austin,Austin,US,5,1000,2200,False
cuba-512-austin,Austin,US,6,1000,2200,False
culinary-dropout-austin,Austin,US,0,1100,2300,False
culinary-dropout-austin,Austin,US,1,1100,2300,False
culinary-dropout-austin,Austin,US,2,1100,2300,False
culinary-dropout-austin,Austin,US,3,1100,2300,False
culinary-dropout-austin,Austin,US,4,1100,0100,True
culinary-dropout-austin,Austin,US,5,1000,0100,True
culinary-dropout-austin,Austin,US,6,1000,2200,False
cypress-grill-austin,Austin,US,0,1100,2200,False
cypress-grill-austin,Austin,US,1,1100,2200,False
cypress-grill-austin,Austin,US,2,1100,2200,False
cypress-grill-austin,Austin,US,3,1100,2200,False
cypress-grill-austin,Austin,US,4,1100,2200,False
cypress-grill-austin,Austin,US,5,0830,2200,False
cypress-grill-austin,Austin,US,6,0830,2200,False
dai-due-austin-5,Austin,US,1,1000,1500,False
dai-due-austin-5,Austin,US,1,1700,2200,False
dai-due-austin-5,Austin,US,2,1000,1500,False
dai-due-austin-5,Austin,US,2,1700,2200,False
dai-due-austin-5,Austin,US,3,1000,1500,False
dai-due-austin-5,Austin,US,3,1700,2200,False
dai-due-austin-5,Austin,US,4,1000,1500,False
dai-due-austin-5,Austin,US,4,1700,2200,False
dai-due-austin-5,Austin,US,5,1000,1500,False
dai-due-austin-5,Austin,US,5,1700,2200,False
dai-due-austin-5,Austin,US,6,1000,1500,False
dai-due-austin-5,Austin,US,6,1700,2200,False
dee-dee-austin-2,Austin,US,2,1200,2100,False
dee-dee-austin-2,Austin,US,3,1200,2100,False
dee-dee-austin-2,Austin,US,4,1200,2100,False
dee-dee-austin-2,Austin,US,5,1200,2100,False
dee-dee-austin-2,Austin,US,6,1200,2000,False
delicious-austin,Austin,US,0,0900,2300,False
delicious-austin,Austin,US,1,0900,2300,False
delicious-austin,Austin,US,2,0900,2300,False
delicious-austin,Austin,US,3,0900,0000,False
delicious-austin,Austin,US,4,0900,0000,False
delicious-austin,Austin,US,5,0900,0000,False
delicious-austin,Austin,US,6,0900,2200,False
desano-pizzeria-napoletana-austin,Austin,US,0,1100,2200,False
desano-pizzeria-napoletana-austin,Austin,US,1,1100,2200,False
desano-pizzeria-napoletana-austin,Austin,US,2,1100,2200,False
desano-pizzeria-napoletana-austin,Austin,US,3,1100,2200,False
desano-pizzeria-napoletana-austin,Austin,US,4,1100,2200,False
desano-pizzeria-napoletana-austin,Austin,US,5,1100,2200,False
desano-pizzeria-napoletana-austin,Austin,US,6,1100,2200,False
district-kitchen-and-cocktails-austin,Austin,US,0,1530,2200,False
district-kitchen-and-cocktails-austin,Austin,US,1,1530,2300,False
district-kitchen-and-cocktails-austin,Austin,US,2,1530,2300,False
district-kitchen-and-cocktails-austin,Austin,US,3,1530,2300,False
district-kitchen-and-cocktails-austin,Austin,US,4,1100,0000,False
district-kitchen-and-cocktails-austin,Austin,US,5,1030,0000,False
district-kitchen-and-cocktails-austin,Austin,US,6,1030,2200,False
dragonbeard-kitchen-austin,Austin,US,0,0700,1500,False
dragonbeard-kitchen-austin,Austin,US,1,0700,1500,False
dragonbeard-kitchen-austin,Austin,US,2,0700,1500,False
dragonbeard-kitchen-austin,Austin,US,3,0700,1500,False
dragonbeard-kitchen-austin,Austin,US,4,1100,1900,False
dragonbeard-kitchen-austin,Austin,US,5,1100,1900,False
eastside-cafe-austin,Austin,US,0,1130,2130,False
eastside-cafe-austin,Austin,US,1,1130,2130,False
eastside-cafe-austin,Austin,US,2,1130,2130,False
eastside-cafe-austin,Austin,US,3,1130,2130,False
eastside-cafe-austin,Austin,US,4,1130,2200,False
eastside-cafe-austin,Austin,US,5,1000,2200,False
eastside-cafe-austin,Austin,US,6,1000,2130,False
easy-tiger-austin,Austin,US,0,0700,0200,True
easy-tiger-austin,Austin,US,1,0700,0200,True
easy-tiger-austin,Austin,US,2,0700,0200,True
easy-tiger-austin,Austin,US,3,0700,0200,True
easy-tiger-austin,Austin,US,4,0700,0200,True
easy-tiger-austin,Austin,US,5,0700,0200,True
easy-tiger-austin,Austin,US,6,0700,0200,True
eberly-austin,Austin,US,0,1700,2200,False
eberly-austin,Austin,US,1,1700,2200,False
eberly-austin,Austin,US,2,1700,2200,False
eberly-austin,Austin,US,3,1700,2200,False
eberly-austin,Austin,US,4,1700,2300,False
eberly-austin,Austin,US,5,1000,2300,False
eberly-austin,Austin,US,6,1000,2200,False
emmer-and-rye-austin,Austin,US,1,1700,2200,False
emmer-and-rye-austin,Austin,US,2,1700,2200,False
emmer-and-rye-austin,Austin,US,3,1700,0000,False
emmer-and-rye-austin,Austin,US,4,1700,0000,False
emmer-and-rye-austin,Austin,US,5,1700,0000,False
emmer-and-rye-austin,Austin,US,6,1100,2100,False
eureka-austin,Austin,US,0,1100,0000,False
eureka-austin,Austin,US,1,1100,0000,False
eureka-austin,Austin,US,2,1100,0000,False
eureka-austin,Austin,US,3,1100,0100,True
eureka-austin,Austin,US,4,1100,0100,True
eureka-austin,Austin,US,5,1100,0100,True
eureka-austin,Austin,US,6,1100,0000,False
evangeline-cafe-austin,Austin,US,0,1100,2130,False
evangeline-cafe-austin,Austin,US,1,1100,2130,False
evangeline-cafe-austin,Austin,US,2,1100,2130,False
evangeline-cafe-austin,Austin,US,3,1100,2130,False
evangeline-cafe-austin,Austin,US,4,1100,2200,False
evangeline-cafe-austin,Austin,US,5,1100,2200,False
fabi-rosi-austin,Austin,US,0,1700,2200,False
fabi-rosi-austin,Austin,US,1,1700,2200,False
fabi-rosi-austin,Austin,US,2,1700,2200,False
fabi-rosi-austin,Austin,US,3,1700,2200,False
fabi-rosi-austin,Austin,US,4,1700,2200,False
fabi-rosi-austin,Austin,US,5,1700,2200,False
first-watch-austin,Austin,US,0,0700,1430,False
first-watch-austin,Austin,US,1,0700,1430,False
first-watch-austin,Austin,US,2,0700,1430,False
first-watch-austin,Austin,US,3,0700,1430,False
first-watch-austin,Austin,US,4,0700,1430,False
first-watch-austin,Austin,US,5,0700,1430,False
first-watch-austin,Austin,US,6,0700,1430,False
fixe-austins-southern-house-austin,Austin,US,0,1600,2200,False
fixe-austins-southern-house-austin,Austin,US,1,1600,2200,False
fixe-austins-southern-house-austin,Austin,US,2,1600,2200,False
fixe-austins-southern-house-austin,Austin,US,3,1600,2300,False
fixe-austins-southern-house-austin,Austin,US,4,1600,2300,False
fixe-austins-southern-house-austin,Austin,US,5,1600,2300,False
fixe-austins-southern-house-austin,Austin,US,6,1600,2200,False
flower-child-austin,Austin,US,0,1100,2100,False
flower-child-austin,Austin,US,1,1100,2100,False
flower-child-austin,Austin,US,2,1100,2100,False
flower-child-austin,Austin,US,3,1100,2100,False
flower-child-austin,Austin,US,4,1100,2100,False
flower-child-austin,Austin,US,5,0900,2100,False
flower-child-austin,Austin,US,6,0900,2100,False
forthright-austin-3,Austin,US,0,0700,1900,False
forthright-austin-3,Austin,US,1,0700,1900,False
forthright-austin-3,Austin,US,2,0700,1700,False
forthright-austin-3,Austin,US,3,0700,1900,False
forthright-austin-3,Austin,US,4,0700,1900,False
forthright-austin-3,Austin,US,5,0800,1500,False
forthright-austin-3,Austin,US,6,0900,1500,False
franklin-barbecue-austin,Austin,US,1,1100,1500,False
franklin-barbecue-austin,Austin,US,2,1100,1500,False
franklin-barbecue-austin,Austin,US,3,1100,1500,False
franklin-barbecue-austin,Austin,US,4,1100,1500,False
franklin-barbecue-austin,Austin,US,5,1100,1500,False
franklin-barbecue-austin,Austin,US,6,1100,1500,False
french-quarter-grille-austin,Austin,US,0,1100,1400,False
french-quarter-grille-austin,Austin,US,1,1100,1400,False
french-quarter-grille-austin,Austin,US,1,1700,2100,False
french-quarter-grille-austin,Austin,US,2,1100,1400,False
french-quarter-grille-austin,Austin,US,2,1700,2100,False
french-quarter-grille-austin,Austin,US,3,1100,1400,False
french-quarter-grille-austin,Austin,US,3,1700,2100,False
french-quarter-grille-austin,Austin,US,4,1100,1400,False
french-quarter-grille-austin,Austin,US,4,1700,2200,False
french-quarter-grille-austin,Austin,US,5,1700,2200,False
fresh-heim-austin-2,Austin,US,0,1100,2130,False
fresh-heim-austin-2,Austin,US,1,1100,2130,False
fresh-heim-austin-2,Austin,US,2,1100,2130,False
fresh-heim-austin-2,Austin,US,3,1100,2130,False
fresh-heim-austin-2,Austin,US,4,1100,2130,False
fresh-heim-austin-2,Austin,US,5,1100,2130,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,0,1100,1400,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,0,1700,2200,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,1,1100,1400,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,1,1700,2200,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,2,1100,1400,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,2,1700,2200,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,3,1100,1400,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,3,1700,2200,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,4,1100,1400,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,4,1700,2200,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,5,1130,2200,False
fumaça-gaucha-brazilian-steakhouse-austin,Austin,US,6,1200,2100,False
g-bar-and-bistro-austin,Austin,US,0,0600,1300,False
g-bar-and-bistro-austin,Austin,US,0,1600,0200,True
g-bar-and-bistro-austin,Austin,US,1,0600,1300,False
g-bar-and-bistro-austin,Austin,US,1,1600,0200,True
g-bar-and-bistro-austin,Austin,US,2,0600,1300,False
g-bar-and-bistro-austin,Austin,US,2,1600,0200,True
g-bar-and-bistro-austin,Austin,US,3,0600,1300,False
g-bar-and-bistro-austin,Austin,US,3,1600,0200,True
g-bar-and-bistro-austin,Austin,US,4,0600,1300,False
g-bar-and-bistro-austin,Austin,US,4,1600,0200,True
g-bar-and-bistro-austin,Austin,US,5,0600,1300,False
g-bar-and-bistro-austin,Austin,US,5,1600,0200,True
g-bar-and-bistro-austin,Austin,US,6,0600,1300,False
g-bar-and-bistro-austin,Austin,US,6,1600,0200,True
gambinos-gourmet-exchange-austin,Austin,US,0,1100,2100,False
gambinos-gourmet-exchange-austin,Austin,US,1,1100,2100,False
gambinos-gourmet-exchange-austin,Austin,US,3,1100,2100,False
gambinos-gourmet-exchange-austin,Austin,US,4,1100,2100,False
gambinos-gourmet-exchange-austin,Austin,US,5,1100,2100,False
gambinos-gourmet-exchange-austin,Austin,US,6,1100,2100,False
general-tsoboy-austin,Austin,US,0,1100,2100,False
general-tsoboy-austin,Austin,US,1,1100,2100,False
general-tsoboy-austin,Austin,US,2,1100,2100,False
general-tsoboy-austin,Austin,US,3,1100,2100,False
general-tsoboy-austin,Austin,US,4,1100,2100,False
general-tsoboy-austin,Austin,US,5,1200,2200,False
general-tsoboy-austin,Austin,US,6,1200,2000,False
ginos-vino-osteria-austin,Austin,US,0,1100,2200,False
ginos-vino-osteria-austin,Austin,US,1,1100,2200,False
ginos-vino-osteria-austin,Austin,US,2,1100,2200,False
ginos-vino-osteria-austin,Austin,US,3,1100,2200,False
ginos-vino-osteria-austin,Austin,US,4,1100,2300,False
ginos-vino-osteria-austin,Austin,US,5,1200,2300,False
grizzeldas-austin,Austin,US,2,1700,2200,False
grizzeldas-austin,Austin,US,3,1700,2200,False
grizzeldas-austin,Austin,US,4,1700,2200,False
grizzeldas-austin,Austin,US,5,1700,2200,False
grizzeldas-austin,Austin,US,6,1000,1400,False
grizzeldas-austin,Austin,US,6,1700,2100,False
guss-world-famous-fried-chicken-austin,Austin,US,0,1100,2100,False
guss-world-famous-fried-chicken-austin,Austin,US,1,1100,2100,False
guss-world-famous-fried-chicken-austin,Austin,US,2,1100,2100,False
guss-world-famous-fried-chicken-austin,Austin,US,3,1100,2100,False
guss-world-famous-fried-chicken-austin,Austin,US,4,1100,2200,False
guss-world-famous-fried-chicken-austin,Austin,US,5,1100,2200,False
guss-world-famous-fried-chicken-austin,Austin,US,6,1100,2100,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,0,1100,2200,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,1,1100,2200,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,2,1100,2200,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,3,1100,2230,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,4,1100,2230,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,5,1100,2230,False
hanabi-ramen-and-kushiyaki-austin-2,Austin,US,6,1200,2200,False
hanabi-sushi-austin-7,Austin,US,0,1100,2200,False
hanabi-sushi-austin-7,Austin,US,1,1100,2200,False
hanabi-sushi-austin-7,Austin,US,2,1100,2200,False
hanabi-sushi-austin-7,Austin,US,3,1100,2230,False
hanabi-sushi-austin-7,Austin,US,4,1100,2230,False
hanabi-sushi-austin-7,Austin,US,5,1100,2230,False
hanabi-sushi-austin-7,Austin,US,6,1200,2200,False
heo-eatery-austin,Austin,US,0,1100,1500,False
heo-eatery-austin,Austin,US,0,1700,2100,False
heo-eatery-austin,Austin,US,1,1100,1500,False
heo-eatery-austin,Austin,US,1,1700,2100,False
heo-eatery-austin,Austin,US,2,1100,1500,False
heo-eatery-austin,Austin,US,2,1700,2100,False
heo-eatery-austin,Austin,US,3,1100,1500,False
heo-eatery-austin,Austin,US,3,1700,2100,False
heo-eatery-austin,Austin,US,4,1100,1500,False
heo-eatery-austin,Austin,US,4,1700,2100,False
heo-eatery-austin,Austin,US,5,1100,1500,False
heo-eatery-austin,Austin,US,5,1700,2100,False
heo-eatery-austin,Austin,US,6,1100,1500,False
heo-eatery-austin,Austin,US,6,1700,2100,False
hey-you-gonna-eat-or-what-austin,Austin,US,0,1200,1600,False
hey-you-gonna-eat-or-what-austin,Austin,US,0,1700,2100,False
hey-you-gonna-eat-or-what-austin,Austin,US,1,1200,1600,False
hey-you-gonna-eat-or-what-austin,Austin,US,1,1700,2100,False
hey-you-gonna-eat-or-what-austin,Austin,US,3,1200,1600,False
hey-you-gonna-eat-or-what-austin,Austin,US,3,1700,2100,False
hey-you-gonna-eat-or-what-austin,Austin,US,4,1200,1600,False
hey-you-gonna-eat-or-what-austin,Austin,US,4,1700,2100,False
hey-you-gonna-eat-or-what-austin,Austin,US,5,1200,1600,False
hey-you-gonna-eat-or-what-austin,Austin,US,5,1700,2100,False
hey-you-gonna-eat-or-what-austin,Austin,US,6,1200,1600,False
hey-you-gonna-eat-or-what-austin,Austin,US,6,1700,2100,False
home-slice-pizza-austin,Austin,US,0,1100,2300,False
home-slice-pizza-austin,Austin,US,2,1100,2300,False
home-slice-pizza-austin,Austin,US,3,1100,2300,False
home-slice-pizza-austin,Austin,US,4,1100,0300,True
home-slice-pizza-austin,Austin,US,5,1100,0300,True
home-slice-pizza-austin,Austin,US,6,1100,2300,False
honduras-food-austin,Austin,US,0,0800,2200,False
honduras-food-austin,Austin,US,1,0800,2200,False
honduras-food-austin,Austin,US,2,0800,2200,False
honduras-food-austin,Austin,US,3,0800,2200,False
honduras-food-austin,Austin,US,4,0800,2300,False
honduras-food-austin,Austin,US,5,0800,2300,False
hopdoddy-burger-bar-austin,Austin,US,0,1100,2200,False
hopdoddy-burger-bar-austin,Austin,US,1,1100,2200,False
hopdoddy-burger-bar-austin,Austin,US,2,1100,2200,False
hopdoddy-burger-bar-austin,Austin,US,3,1100,2200,False
hopdoddy-burger-bar-austin,Austin,US,4,1100,2300,False
hopdoddy-burger-bar-austin,Austin,US,5,1100,2300,False
hopdoddy-burger-bar-austin,Austin,US,6,1100,2200,False
hula-hut-austin,Austin,US,0,1100,2200,False
hula-hut-austin,Austin,US,1,1100,2200,False
hula-hut-austin,Austin,US,2,1100,2200,False
hula-hut-austin,Austin,US,3,1100,2200,False
hula-hut-austin,Austin,US,4,1100,2300,False
hula-hut-austin,Austin,US,5,1030,2300,False
hula-hut-austin,Austin,US,6,1030,2200,False
independence-fine-foods-austin,Austin,US,0,0700,2030,False
independence-fine-foods-austin,Austin,US,1,0700,2030,False
independence-fine-foods-austin,Austin,US,2,0700,2030,False
independence-fine-foods-austin,Austin,US,3,0700,2030,False
independence-fine-foods-austin,Austin,US,4,0700,2030,False
independence-fine-foods-austin,Austin,US,5,0700,2030,False
inka-chicken-austin,Austin,US,0,1100,2100,False
inka-chicken-austin,Austin,US,1,1100,2100,False
inka-chicken-austin,Austin,US,2,1100,2100,False
inka-chicken-austin,Austin,US,3,1100,2100,False
inka-chicken-austin,Austin,US,4,1100,2100,False
inka-chicken-austin,Austin,US,5,1100,2100,False
inka-chicken-austin,Austin,US,6,1200,2000,False
irenes-austin,Austin,US,0,0700,0200,True
irenes-austin,Austin,US,1,0700,0200,True
irenes-austin,Austin,US,2,0700,0200,True
irenes-austin,Austin,US,3,0700,0200,True
irenes-austin,Austin,US,4,0700,0200,True
irenes-austin,Austin,US,5,0700,0200,True
irenes-austin,Austin,US,6,0700,0200,True
j-t-youngbloods-austin-2,Austin,US,1,1100,1400,False
j-t-youngbloods-austin-2,Austin,US,2,1100,1400,False
j-t-youngbloods-austin-2,Austin,US,3,1100,1400,False
j-t-youngbloods-austin-2,Austin,US,4,1100,1400,False
j-t-youngbloods-austin-2,Austin,US,5,1100,1400,False
j-t-youngbloods-austin-2,Austin,US,6,1100,1400,False
jack-allens-kitchen-360-austin,Austin,US,0,1100,2200,False
jack-allens-kitchen-360-austin,Austin,US,1,1100,2200,False
jack-allens-kitchen-360-austin,Austin,US,2,1100,2200,False
jack-allens-kitchen-360-austin,Austin,US,3,1100,2200,False
jack-allens-kitchen-360-austin,Austin,US,4,1100,2230,False
jack-allens-kitchen-360-austin,Austin,US,5,1100,2230,False
jack-allens-kitchen-360-austin,Austin,US,6,1000,2200,False
jack-allens-kitchen-oak-hill-austin,Austin,US,0,1100,2200,False
jack-allens-kitchen-oak-hill-austin,Austin,US,1,1100,2200,False
jack-allens-kitchen-oak-hill-austin,Austin,US,2,1100,2200,False
jack-allens-kitchen-oak-hill-austin,Austin,US,3,1100,2200,False
jack-allens-kitchen-oak-hill-austin,Austin,US,4,1100,2230,False
jack-allens-kitchen-oak-hill-austin,Austin,US,5,1100,2230,False
jack-allens-kitchen-oak-hill-austin,Austin,US,6,1100,2200,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,1,1700,2100,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,2,1700,2100,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,3,1700,2100,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,4,1700,2200,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,5,1000,1500,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,5,1700,2200,False
jacobys-restaurant-and-mercantile-austin-2,Austin,US,6,1000,1500,False
javis-best-of-tex-mex-austin-3,Austin,US,0,0700,2200,False
javis-best-of-tex-mex-austin-3,Austin,US,1,0700,2200,False
javis-best-of-tex-mex-austin-3,Austin,US,2,0700,2200,False
javis-best-of-tex-mex-austin-3,Austin,US,3,0700,2200,False
javis-best-of-tex-mex-austin-3,Austin,US,4,0700,2200,False
javis-best-of-tex-mex-austin-3,Austin,US,5,0900,2200,False
javis-best-of-tex-mex-austin-3,Austin,US,6,0900,2100,False
julies-noodles-austin,Austin,US,0,1100,2200,False
julies-noodles-austin,Austin,US,1,1100,2200,False
julies-noodles-austin,Austin,US,2,1100,2200,False
julies-noodles-austin,Austin,US,3,1100,2200,False
julies-noodles-austin,Austin,US,4,1100,2200,False
julies-noodles-austin,Austin,US,5,1100,2200,False
julies-noodles-austin,Austin,US,6,1100,2100,False
juniper-austin,Austin,US,1,1700,2200,False
juniper-austin,Austin,US,2,1700,2200,False
juniper-austin,Austin,US,3,1700,2200,False
juniper-austin,Austin,US,4,1700,2300,False
juniper-austin,Austin,US,5,1700,2300,False
juniper-austin,Austin,US,6,1030,1430,False
justines-brasserie-austin,Austin,US,0,1800,0200,True
justines-brasserie-austin,Austin,US,2,1800,0200,True
justines-brasserie-austin,Austin,US,3,1800,0200,True
justines-brasserie-austin,Austin,US,4,1800,0200,True
justines-brasserie-austin,Austin,US,5,1800,0200,True
justines-brasserie-austin,Austin,US,6,1800,0200,True
kanji-ramen-austin,Austin,US,0,1100,1400,False
kanji-ramen-austin,Austin,US,0,1700,2100,False
kanji-ramen-austin,Austin,US,1,1100,1400,False
kanji-ramen-austin,Austin,US,1,1700,2100,False
kanji-ramen-austin,Austin,US,2,1100,1400,False
kanji-ramen-austin,Austin,US,2,1700,2100,False
kanji-ramen-austin,Austin,US,3,1100,1400,False
kanji-ramen-austin,Austin,US,3,1700,2100,False
kanji-ramen-austin,Austin,US,4,1100,1400,False
kanji-ramen-austin,Austin,US,4,1700,2130,False
kanji-ramen-austin,Austin,US,5,1100,2130,False
kanji-ramen-austin,Austin,US,6,1200,2100,False
kemuri-tatsu-ya-austin-2,Austin,US,2,1730,2300,False
kemuri-tatsu-ya-austin-2,Austin,US,3,1730,2300,False
kemuri-tatsu-ya-austin-2,Austin,US,4,1730,0000,False
kemuri-tatsu-ya-austin-2,Austin,US,5,1730,0000,False
kemuri-tatsu-ya-austin-2,Austin,US,6,1730,2300,False
knotty-deck-and-bar-austin,Austin,US,0,0630,0000,False
knotty-deck-and-bar-austin,Austin,US,1,0630,0000,False
knotty-deck-and-bar-austin,Austin,US,2,0630,0000,False
knotty-deck-and-bar-austin,Austin,US,3,0630,0000,False
knotty-deck-and-bar-austin,Austin,US,4,0630,0000,False
knotty-deck-and-bar-austin,Austin,US,5,0630,0000,False
knotty-deck-and-bar-austin,Austin,US,6,0630,0000,False
koriente-austin,Austin,US,0,1100,2130,False
koriente-austin,Austin,US,1,1100,2130,False
koriente-austin,Austin,US,2,1100,2130,False
koriente-austin,Austin,US,3,1100,2130,False
koriente-austin,Austin,US,4,1100,2130,False
koriente-austin,Austin,US,5,1300,2130,False
koriente-austin,Austin,US,6,1100,2130,False
l-estelle-house-austin,Austin,US,3,1800,2200,False
l-estelle-house-austin,Austin,US,4,1800,2300,False
